"Year","Name","Count","Sex","Prop"
2000,"EMILIE",6,"F",3.21
2000,"ESMERALDA",6,"F",3.21
2000,"FRANCESCA",6,"F",3.21
2000,"HIACYNTA",6,"F",3.21
2000,"JAGIENKA",6,"F",3.21
2000,"JENNY",6,"F",3.21
2000,"KAMELIA",6,"F",3.21
2000,"KAYA",6,"F",3.21
2000,"KRISTINA",6,"F",3.21
2000,"LARA",6,"F",3.21
2000,"LIVIA",6,"F",3.21
2000,"MARYAM",6,"F",3.21
2000,"MEGAN",6,"F",3.21
2000,"MIRA",6,"F",3.21
2000,"NELLY",6,"F",3.21
2000,"OLEKSANDRA",6,"F",3.21
2000,"RACHELA",6,"F",3.21
2000,"REBEKA",6,"F",3.21
2000,"ROXANA",6,"F",3.21
2000,"SOFIYA",6,"F",3.21
2000,"SUSANNA",6,"F",3.21
2000,"YAEL",6,"F",3.21
2000,"YANA",6,"F",3.21
2000,"AGATHA",5,"F",2.67
2000,"AIDA",5,"F",2.67
2000,"ALESSIA",5,"F",2.67
2000,"ANNIKA",5,"F",2.67
2000,"CARLA",5,"F",2.67
2000,"CLARA",5,"F",2.67
2000,"CRISTINA",5,"F",2.67
2000,"ELEONORA",5,"F",2.67
2000,"EUNIKA",5,"F",2.67
2000,"IMAN",5,"F",2.67
2000,"INGRID",5,"F",2.67
2000,"JASMINE",5,"F",2.67
2000,"JULIE",5,"F",2.67
2000,"KARMEN",5,"F",2.67
2000,"KATRINA",5,"F",2.67
2000,"KELLY",5,"F",2.67
2000,"KHRYSTYNA",5,"F",2.67
2000,"KSYMENA",5,"F",2.67
2000,"LIGIA",5,"F",2.67
2000,"LILIA",5,"F",2.67
2000,"LINA",5,"F",2.67
2000,"LIZA",5,"F",2.67
2000,"MARYNA",5,"F",2.67
2000,"MICHELA",5,"F",2.67
2000,"NASTAZJA",5,"F",2.67
2000,"NATASHA",5,"F",2.67
2000,"NICOLL",5,"F",2.67
2000,"RAYANA",5,"F",2.67
2000,"REBECCA",5,"F",2.67
2000,"ROMA",5,"F",2.67
2000,"RONI (F)",5,"F",2.67
2000,"SALOMEA",5,"F",2.67
2000,"SAMANTHA",5,"F",2.67
2000,"SAMIRA",5,"F",2.67
2000,"SHIRA",5,"F",2.67
2000,"STANISŁAWA",5,"F",2.67
2000,"SYBILLA",5,"F",2.67
2000,"VIKTORIYA",5,"F",2.67
2000,"VIVIEN",5,"F",2.67
2000,"YASMIN",5,"F",2.67
2000,"ZYTA",5,"F",2.67
2001,"JAKUB",18612,"M",9696.43
2001,"MATEUSZ",9899,"M",5157.15
2001,"KACPER",8569,"M",4464.25
2001,"MICHAŁ",8529,"M",4443.41
2001,"DAWID",7203,"M",3752.6
2001,"PATRYK",6800,"M",3542.64
2001,"KAMIL",6115,"M",3185.78
2001,"PIOTR",5444,"M",2836.2
2001,"SZYMON",4971,"M",2589.78
2001,"BARTOSZ",4562,"M",2376.7
2001,"PAWEŁ",4487,"M",2337.62
2001,"MACIEJ",4375,"M",2279.28
2001,"DOMINIK",4369,"M",2276.15
2001,"ADAM",3721,"M",1938.56
2001,"SEBASTIAN",3699,"M",1927.09
2001,"ŁUKASZ",3617,"M",1884.37
2001,"ADRIAN",3483,"M",1814.56
2001,"DAMIAN",3429,"M",1786.43
2001,"FILIP",3376,"M",1758.82
2001,"KRYSTIAN",3333,"M",1736.42
2001,"MIKOŁAJ",3260,"M",1698.39
2001,"MARCIN",3131,"M",1631.18
2001,"KRZYSZTOF",2990,"M",1557.72
2001,"TOMASZ",2911,"M",1516.56
2001,"DANIEL",2746,"M",1430.6
2001,"WOJCIECH",2712,"M",1412.89
2001,"BARTŁOMIEJ",2699,"M",1406.12
2001,"HUBERT",2658,"M",1384.76
2001,"WIKTOR",2406,"M",1253.47
2001,"KONRAD",2316,"M",1206.58
2001,"JAN",2309,"M",1202.94
2001,"KAROL",2286,"M",1190.95
2001,"MIŁOSZ",1927,"M",1003.92
2001,"RAFAŁ",1889,"M",984.13
2001,"OSKAR",1755,"M",914.31
2001,"PRZEMYSŁAW",1680,"M",875.24
2001,"GRZEGORZ",1519,"M",791.36
2001,"ALEKSANDER",1270,"M",661.64
2001,"ARKADIUSZ",1243,"M",647.57
2001,"RADOSŁAW",1158,"M",603.29
2001,"KLAUDIUSZ",1148,"M",598.08
2001,"ARTUR",1059,"M",551.71
2001,"ERYK",1028,"M",535.56
2001,"MAKSYMILIAN",985,"M",513.16
2001,"IGOR",972,"M",506.39
2001,"ROBERT",937,"M",488.16
2001,"MAREK",929,"M",483.99
2001,"MARCEL",890,"M",463.67
2001,"NORBERT",826,"M",430.33
2001,"MARIUSZ",645,"M",336.03
2001,"ANDRZEJ",612,"M",318.84
2001,"BŁAŻEJ",586,"M",305.29
2001,"JACEK",575,"M",299.56
2001,"GABRIEL",566,"M",294.87
2001,"DARIUSZ",561,"M",292.27
2001,"CEZARY",542,"M",282.37
2001,"NIKODEM",511,"M",266.22
2001,"ALAN",484,"M",252.15
2001,"STANISŁAW",465,"M",242.25
2001,"GRACJAN",456,"M",237.57
2001,"JAROSŁAW",400,"M",208.39
2001,"ANTONI",387,"M",201.62
2001,"REMIGIUSZ",347,"M",180.78
2001,"EMIL",332,"M",172.96
2001,"KAJETAN",304,"M",158.38
2001,"TYMOTEUSZ",294,"M",153.17
2001,"OLAF",292,"M",152.13
2001,"FRANCISZEK",291,"M",151.6
2001,"FABIAN",285,"M",148.48
2001,"ALBERT",276,"M",143.79
2001,"TOBIASZ",249,"M",129.72
2001,"DENIS",241,"M",125.56
2001,"JĘDRZEJ",241,"M",125.56
2001,"ERNEST",227,"M",118.26
2001,"KUBA",227,"M",118.26
2001,"SYLWESTER",221,"M",115.14
2001,"SEWERYN",219,"M",114.09
2001,"SŁAWOMIR",217,"M",113.05
2001,"JULIAN",216,"M",112.53
2001,"KEWIN",191,"M",99.51
2001,"KORNEL",189,"M",98.46
2001,"OLIWIER",185,"M",96.38
2001,"DORIAN",156,"M",81.27
2001,"NATAN",144,"M",75.02
2001,"CYPRIAN",143,"M",74.5
2001,"MARTIN",141,"M",73.46
2001,"WITOLD",137,"M",71.37
2001,"KEVIN",134,"M",69.81
2001,"MARCELI",122,"M",63.56
2001,"DAVID",121,"M",63.04
2001,"AMADEUSZ",120,"M",62.52
2001,"JULIUSZ",120,"M",62.52
2001,"ALEKS",115,"M",59.91
2001,"JANUSZ",113,"M",58.87
2001,"JERZY",113,"M",58.87
2001,"SAMUEL",110,"M",57.31
2001,"BRUNO",107,"M",55.74
2001,"IGNACY",104,"M",54.18
2001,"OLIWER",104,"M",54.18
2001,"BORYS",101,"M",52.62
2001,"KORDIAN",96,"M",50.01
2001,"MIROSŁAW",94,"M",48.97
2001,"SZCZEPAN",94,"M",48.97
2001,"ALEXANDER",92,"M",47.93
2001,"MICHAEL",90,"M",46.89
2001,"BRAJAN",87,"M",45.33
2001,"ZBIGNIEW",85,"M",44.28
2001,"BENIAMIN",84,"M",43.76
2001,"MAKSYM",83,"M",43.24
2001,"ROMAN",83,"M",43.24
2001,"ALEX",75,"M",39.07
2001,"JÓZEF",75,"M",39.07
2001,"JONASZ",74,"M",38.55
2001,"RYSZARD",74,"M",38.55
2001,"TADEUSZ",72,"M",37.51
2001,"PATRICK",69,"M",35.95
2001,"IRENEUSZ",67,"M",34.91
2001,"EMANUEL",64,"M",33.34
2001,"ALEKSY",63,"M",32.82
2001,"OLIVER",62,"M",32.3
2001,"JOACHIM",61,"M",31.78
2001,"SERGIUSZ",61,"M",31.78
2001,"TYMON",60,"M",31.26
2001,"STEFAN",59,"M",30.74
2001,"OLGIERD",57,"M",29.7
2001,"LEON",56,"M",29.17
2001,"NIKOLAS",56,"M",29.17
2001,"BOGDAN",54,"M",28.13
2001,"JONATAN",54,"M",28.13
2001,"WALDEMAR",53,"M",27.61
2001,"NICOLAS",51,"M",26.57
2001,"JEREMI",49,"M",25.53
2001,"KASPER",49,"M",25.53
2001,"NATANIEL",49,"M",25.53
2001,"KORNELIUSZ",48,"M",25.01
2001,"MIESZKO",48,"M",25.01
2001,"OLIVIER",48,"M",25.01
2001,"IWO",46,"M",23.96
2001,"OKTAWIAN",44,"M",22.92
2001,"FRYDERYK",43,"M",22.4
2001,"MAURYCY",43,"M",22.4
2001,"THOMAS",43,"M",22.4
2001,"LESZEK",41,"M",21.36
2001,"KRYSPIN",39,"M",20.32
2001,"MAXIMILIAN",38,"M",19.8
2001,"GERARD",36,"M",18.76
2001,"ERWIN",35,"M",18.23
2001,"MATTHEW",35,"M",18.23
2001,"CHRISTIAN",34,"M",17.71
2001,"EMILIAN",34,"M",17.71
2001,"JEREMIASZ",34,"M",17.71
2001,"KSAWERY",33,"M",17.19
2001,"BERNARD",32,"M",16.67
2001,"PHILIP",31,"M",16.15
2001,"KAZIMIERZ",30,"M",15.63
2001,"MATTEO",30,"M",15.63
2001,"JACOB",28,"M",14.59
2001,"BOGUSŁAW",26,"M",13.55
2001,"KASJAN",26,"M",13.55
2001,"KONSTANTY",26,"M",13.55
2001,"VICTOR",26,"M",13.55
2001,"GUSTAW",25,"M",13.02
2001,"PASCAL",25,"M",13.02
2001,"SIMON",25,"M",13.02
2001,"FLORIAN",24,"M",12.5
2001,"NICHOLAS",24,"M",12.5
2001,"OSCAR",24,"M",12.5
2001,"ARIEL",22,"M",11.46
2001,"ROLAND",22,"M",11.46
2001,"ALESSANDRO",21,"M",10.94
2001,"BOGUMIŁ",21,"M",10.94
2001,"DENNIS",21,"M",10.94
2001,"ELIASZ",21,"M",10.94
2001,"JONATHAN",21,"M",10.94
2001,"MARCO",21,"M",10.94
2001,"WŁADYSŁAW",21,"M",10.94
2001,"ANDREAS",20,"M",10.42
2001,"JORDAN",20,"M",10.42
2001,"TYTUS",20,"M",10.42
2001,"BRIAN",19,"M",9.9
2001,"EDWARD",19,"M",9.9
2001,"LUCJAN",19,"M",9.9
2001,"WIESŁAW",19,"M",9.9
2001,"LEONARD",18,"M",9.38
2001,"BENJAMIN",17,"M",8.86
2001,"BRUNON",17,"M",8.86
2001,"LUKAS",17,"M",8.86
2001,"MILAN",17,"M",8.86
2001,"ANGELO",16,"M",8.34
2001,"DMYTRO",16,"M",8.34
2001,"EDWIN",16,"M",8.34
2001,"KOSMA",16,"M",8.34
2001,"MARKUS",16,"M",8.34
2001,"PAUL",16,"M",8.34
2001,"BOGUSZ",15,"M",7.81
2001,"DAVIDE",15,"M",7.81
2001,"ERIC",15,"M",7.81
2001,"LUCA",15,"M",7.81
2001,"MARIAN",15,"M",7.81
2001,"ZIEMOWIT",15,"M",7.81
2001,"CRISTIAN",14,"M",7.29
2001,"DASTIN",14,"M",7.29
2001,"HENRYK",14,"M",7.29
2001,"LUCAS",14,"M",7.29
2001,"PETER",14,"M",7.29
2001,"TEODOR",14,"M",7.29
2001,"ARON",13,"M",6.77
2001,"CHRISTOPHER",13,"M",6.77
2001,"CHRYSTIAN",13,"M",6.77
2001,"ERIK",13,"M",6.77
2001,"FELIKS",13,"M",6.77
2001,"FRANCESCO",13,"M",6.77
2001,"HUGO",13,"M",6.77
2001,"KLEMENS",13,"M",6.77
2001,"LEONARDO",13,"M",6.77
2001,"MAGOMED",13,"M",6.77
2001,"MAKARY",13,"M",6.77
2001,"MARCELIN",13,"M",6.77
2001,"MARK",13,"M",6.77
2001,"MICHELE",13,"M",6.77
2001,"TOBIAS",13,"M",6.77
2001,"ANTON",12,"M",6.25
2001,"ANTONIO",12,"M",6.25
2001,"JUSTIN",12,"M",6.25
2001,"KARIM",12,"M",6.25
2001,"MARIO",12,"M",6.25
2001,"NICO",12,"M",6.25
2001,"OMAR",12,"M",6.25
2001,"VLADYSLAV",12,"M",6.25
2001,"ARNOLD",11,"M",5.73
2001,"BRYAN",11,"M",5.73
2001,"CYRYL",11,"M",5.73
2001,"EDGAR",11,"M",5.73
2001,"JAKOB",11,"M",5.73
2001,"OLEKSANDR",11,"M",5.73
2001,"OMER",11,"M",5.73
2001,"SIMONE",11,"M",5.73
2001,"TRISTAN",11,"M",5.73
2001,"VINCENT",11,"M",5.73
2001,"WILLIAM",11,"M",5.73
2001,"ARIAN",10,"M",5.21
2001,"ARTHUR",10,"M",5.21
2001,"BENEDYKT",10,"M",5.21
2001,"BRANDON",10,"M",5.21
2001,"IVAN",10,"M",5.21
2001,"JAROMIR",10,"M",5.21
2001,"JOSHUA",10,"M",5.21
2001,"MANUEL",10,"M",5.21
2001,"MIECZYSŁAW",10,"M",5.21
2001,"MIRON",10,"M",5.21
2001,"PATRYCJUSZ",10,"M",5.21
2001,"PHILIPP",10,"M",5.21
2001,"ROCH",10,"M",5.21
2001,"ROY",10,"M",5.21
2001,"SAJMON",10,"M",5.21
2001,"VIKTOR",10,"M",5.21
2001,"ZACHARIASZ",10,"M",5.21
2001,"ALI",9,"M",4.69
2001,"BOLESŁAW",9,"M",4.69
2001,"BRAIAN",9,"M",4.69
2001,"DYMITR",9,"M",4.69
2001,"GIUSEPPE",9,"M",4.69
2001,"IAN",9,"M",4.69
2001,"JOHN",9,"M",4.69
2001,"KRISTIAN",9,"M",4.69
2001,"KRZESIMIR",9,"M",4.69
2001,"MARKO",9,"M",4.69
2001,"MAX",9,"M",4.69
2001,"OKTAWIUSZ",9,"M",4.69
2001,"PHILLIP",9,"M",4.69
2001,"ROGER",9,"M",4.69
2001,"RYAN",9,"M",4.69
2001,"SAMIR",9,"M",4.69
2001,"TOM",9,"M",4.69
2001,"VOLODYMYR",9,"M",4.69
2001,"WAWRZYNIEC",9,"M",4.69
2001,"ALBIN",8,"M",4.17
2001,"BOHDAN",8,"M",4.17
2001,"BRAYAN",8,"M",4.17
2001,"DANIIL",8,"M",4.17
2001,"ITAY",8,"M",4.17
2001,"JAREMA",8,"M",4.17
2001,"MAIK",8,"M",4.17
2001,"OLEG",8,"M",4.17
2001,"PAOLO",8,"M",4.17
2001,"PASKAL",8,"M",4.17
2001,"ROBERTO",8,"M",4.17
2001,"AARON",7,"M",3.65
2001,"ADRIEN",7,"M",3.65
2001,"ANDREW",7,"M",3.65
2001,"BASTIAN",7,"M",3.65
2001,"CONRAD",7,"M",3.65
2001,"DENIZ",7,"M",3.65
2001,"DUSTIN",7,"M",3.65
2001,"ISLAM",7,"M",3.65
2001,"JACK",7,"M",3.65
2001,"KAJ",7,"M",3.65
2001,"LORENZO",7,"M",3.65
2001,"LUDWIK",7,"M",3.65
2001,"LUKE",7,"M",3.65
2001,"MIKE",7,"M",3.65
2001,"MYKYTA",7,"M",3.65
2001,"NIKO",7,"M",3.65
2001,"ORI",7,"M",3.65
2001,"RAFAEL",7,"M",3.65
2001,"RICARDO",7,"M",3.65
2001,"RICHARD",7,"M",3.65
2001,"ROBIN",7,"M",3.65
2001,"SAMBOR",7,"M",3.65
2001,"SEAN",7,"M",3.65
2001,"VALENTINO",7,"M",3.65
2001,"YANN",7,"M",3.65
2001,"YUVAL",7,"M",3.65
2001,"ZYGMUNT",7,"M",3.65
2001,"AHMED",6,"M",3.13
2001,"AKSEL",6,"M",3.13
2001,"ALBERTO",6,"M",3.13
2001,"ANDRII",6,"M",3.13
2001,"ARTEM",6,"M",3.13
2001,"BEN",6,"M",3.13
2001,"DANIELE",6,"M",3.13
2001,"EUGENIUSZ",6,"M",3.13
2001,"FELIX",6,"M",3.13
2001,"GABRIELE",6,"M",3.13
2001,"IVO",6,"M",3.13
2001,"KHAMZAT",6,"M",3.13
2001,"MAKS",6,"M",3.13
2001,"MARCUS",6,"M",3.13
2001,"MARSEL",6,"M",3.13
2001,"MARTYN",6,"M",3.13
2001,"MATTIA",6,"M",3.13
2001,"NATHAN",6,"M",3.13
2001,"NAZAR",6,"M",3.13
2001,"NOAH",6,"M",3.13
2001,"NOEL",6,"M",3.13
2001,"OREST",6,"M",3.13
2001,"PATRIK",6,"M",3.13
2001,"PIETRO",6,"M",3.13
2001,"RADOMIR",6,"M",3.13
2001,"RAPHAEL",6,"M",3.13
2001,"RICCARDO",6,"M",3.13
2001,"TIMOTHY",6,"M",3.13
2001,"TOMER",6,"M",3.13
2001,"TYCJAN",6,"M",3.13
2001,"VINCENZO",6,"M",3.13
2001,"WADIM",6,"M",3.13
2001,"WILHELM",6,"M",3.13
2001,"WŁODZIMIERZ",6,"M",3.13
2001,"ALEXANDRE",5,"M",2.6
2001,"ANDREA (M)",5,"M",2.6
2001,"ANDRIY",5,"M",2.6
2001,"ANTHONY",5,"M",2.6
2001,"ANTOINE",5,"M",2.6
2001,"BARTEK",5,"M",2.6
2001,"CARLOS",5,"M",2.6
2001,"CZESŁAW",5,"M",2.6
2001,"DANYLO",5,"M",2.6
2001,"DARIAN",5,"M",2.6
2001,"DARIO",5,"M",2.6
2001,"DOMINIC",5,"M",2.6
2001,"ELIAS",5,"M",2.6
2001,"ENRICO",5,"M",2.6
2001,"GIACOMO",5,"M",2.6
2001,"GREGORY",5,"M",2.6
2001,"HERBERT",5,"M",2.6
2001,"HIERONIM",5,"M",2.6
2001,"ILLIA",5,"M",2.6
2001,"JAMES",5,"M",2.6
2001,"JEAN",5,"M",2.6
2001,"JOEL",5,"M",2.6
2001,"JOSEPH",5,"M",2.6
2001,"JUAN",5,"M",2.6
2001,"JUSTYN",5,"M",2.6
2001,"KAI",5,"M",2.6
2001,"KHALID",5,"M",2.6
2001,"MATHIAS",5,"M",2.6
2001,"MATHIEU",5,"M",2.6
2001,"MATTHIAS",5,"M",2.6
2001,"MAXYMILIAN",5,"M",2.6
2001,"MICHEL",5,"M",2.6
2001,"MIGUEL",5,"M",2.6
2001,"MOHAMED",5,"M",2.6
2001,"MYKOLA",5,"M",2.6
2001,"NADAV",5,"M",2.6
2001,"NATANAEL",5,"M",2.6
2001,"NIKITA (M)",5,"M",2.6
2001,"NORMAN",5,"M",2.6
2001,"OLEKSII",5,"M",2.6
2001,"PAVLO",5,"M",2.6
2001,"PIERRE",5,"M",2.6
2001,"RAMI",5,"M",2.6
2001,"RUBEN",5,"M",2.6
2001,"TIM",5,"M",2.6
2001,"WINCENTY",5,"M",2.6
2001,"YURII",5,"M",2.6
2001,"ZDZISŁAW",5,"M",2.6
2001,"ZENON",5,"M",2.6
2001,"JULIA",12347,"F",6785
2001,"NATALIA",11182,"F",6144.8
2001,"WIKTORIA",11172,"F",6139.3
2001,"ALEKSANDRA",10381,"F",5704.63
2001,"WERONIKA",7415,"F",4074.74
2001,"KAROLINA",6820,"F",3747.77
2001,"KLAUDIA",6693,"F",3677.98
2001,"PATRYCJA",5831,"F",3204.29
2001,"ZUZANNA",5380,"F",2956.45
2001,"PAULINA",5085,"F",2794.34
2001,"KATARZYNA",4907,"F",2696.52
2001,"MARTYNA",4648,"F",2554.2
2001,"ANNA",4426,"F",2432.2
2001,"OLIWIA",4118,"F",2262.95
2001,"DOMINIKA",3968,"F",2180.52
2001,"MAGDALENA",3908,"F",2147.55
2001,"KINGA",3138,"F",1724.41
2001,"KAMILA",2737,"F",1504.05
2001,"GABRIELA",2712,"F",1490.31
2001,"ALICJA",2640,"F",1450.75
2001,"MARTA",2631,"F",1445.8
2001,"AGATA",2463,"F",1353.48
2001,"SANDRA",2409,"F",1323.81
2001,"AGNIESZKA",2246,"F",1234.24
2001,"JOANNA",2186,"F",1201.26
2001,"NIKOLA",1973,"F",1084.21
2001,"DARIA",1965,"F",1079.82
2001,"MONIKA",1965,"F",1079.82
2001,"JUSTYNA",1761,"F",967.72
2001,"MAJA",1748,"F",960.57
2001,"MARIA",1737,"F",954.53
2001,"MAŁGORZATA",1735,"F",953.43
2001,"ANGELIKA",1708,"F",938.59
2001,"IZABELA",1541,"F",846.82
2001,"EMILIA",1466,"F",805.61
2001,"ZOFIA",1259,"F",691.85
2001,"SYLWIA",1165,"F",640.2
2001,"EWA",1030,"F",566.01
2001,"EWELINA",1026,"F",563.81
2001,"LAURA",996,"F",547.33
2001,"SARA",910,"F",500.07
2001,"MILENA",893,"F",490.73
2001,"ROKSANA",837,"F",459.95
2001,"ADRIANNA",783,"F",430.28
2001,"BARBARA",779,"F",428.08
2001,"OLGA",693,"F",380.82
2001,"JAGODA",651,"F",357.74
2001,"MARCELINA",627,"F",344.55
2001,"KORNELIA",552,"F",303.34
2001,"MICHALINA",513,"F",281.91
2001,"ANETA",474,"F",260.48
2001,"HANNA",449,"F",246.74
2001,"BEATA",448,"F",246.19
2001,"URSZULA",437,"F",240.14
2001,"DAGMARA",430,"F",236.3
2001,"DOROTA",419,"F",230.25
2001,"ANITA",408,"F",224.21
2001,"NICOLE",390,"F",214.32
2001,"KAJA",388,"F",213.22
2001,"MARLENA",379,"F",208.27
2001,"IGA",374,"F",205.52
2001,"JULITA",373,"F",204.97
2001,"KARINA",364,"F",200.03
2001,"ELIZA",357,"F",196.18
2001,"ANDŻELIKA",351,"F",192.88
2001,"EDYTA",348,"F",191.24
2001,"PAULA",293,"F",161.01
2001,"NINA",290,"F",159.36
2001,"MALWINA",285,"F",156.61
2001,"IWONA",278,"F",152.77
2001,"MARIKA",265,"F",145.62
2001,"LIWIA",264,"F",145.07
2001,"MAGDA",253,"F",139.03
2001,"LIDIA",251,"F",137.93
2001,"NICOLA (F)",248,"F",136.28
2001,"VANESSA",234,"F",128.59
2001,"WIOLETTA",230,"F",126.39
2001,"ELŻBIETA",226,"F",124.19
2001,"ŻANETA",215,"F",118.15
2001,"ŁUCJA",212,"F",116.5
2001,"JOLANTA",210,"F",115.4
2001,"ILONA",209,"F",114.85
2001,"JESSICA",200,"F",109.91
2001,"SABINA",191,"F",104.96
2001,"SONIA",188,"F",103.31
2001,"NADIA",176,"F",96.72
2001,"WIOLETA",174,"F",95.62
2001,"MARZENA",169,"F",92.87
2001,"DIANA",166,"F",91.22
2001,"AMELIA",165,"F",90.67
2001,"MATYLDA",157,"F",86.28
2001,"ADRIANA",148,"F",81.33
2001,"JULIANNA",147,"F",80.78
2001,"VICTORIA",147,"F",80.78
2001,"LENA",145,"F",79.68
2001,"POLA",142,"F",78.03
2001,"ANTONINA",140,"F",76.93
2001,"WANESSA",136,"F",74.74
2001,"IZABELLA",131,"F",71.99
2001,"MARIANNA",125,"F",68.69
2001,"AMANDA",123,"F",67.59
2001,"HELENA",122,"F",67.04
2001,"RÓŻA",122,"F",67.04
2001,"OLIVIA",118,"F",64.84
2001,"ANASTAZJA",117,"F",64.29
2001,"KLARA",117,"F",64.29
2001,"FAUSTYNA",109,"F",59.9
2001,"JOWITA",109,"F",59.9
2001,"LUIZA",105,"F",57.7
2001,"ESTERA",102,"F",56.05
2001,"KRYSTYNA",101,"F",55.5
2001,"ADA",99,"F",54.4
2001,"KALINA",99,"F",54.4
2001,"MARIOLA",96,"F",52.75
2001,"WANESA",95,"F",52.2
2001,"SAMANTA",94,"F",51.66
2001,"ANIELA",92,"F",50.56
2001,"RENATA",88,"F",48.36
2001,"ROZALIA",86,"F",47.26
2001,"ALINA",81,"F",44.51
2001,"JADWIGA",74,"F",40.66
2001,"OLIMPIA",72,"F",39.57
2001,"NICOL",69,"F",37.92
2001,"OKTAWIA",69,"F",37.92
2001,"JUDYTA",68,"F",37.37
2001,"LILIANA",65,"F",35.72
2001,"MANUELA",64,"F",35.17
2001,"AURELIA",63,"F",34.62
2001,"CLAUDIA",62,"F",34.07
2001,"DANIELA",61,"F",33.52
2001,"BLANKA",60,"F",32.97
2001,"NATASZA",58,"F",31.87
2001,"DŻESIKA",56,"F",30.77
2001,"INGA",56,"F",30.77
2001,"TERESA",56,"F",30.77
2001,"VIKTORIA",56,"F",30.77
2001,"HONORATA",54,"F",29.67
2001,"MICHELLE",54,"F",29.67
2001,"NIKOL",54,"F",29.67
2001,"ERYKA",51,"F",28.03
2001,"IDA",51,"F",28.03
2001,"BERNADETA",47,"F",25.83
2001,"LUCYNA",46,"F",25.28
2001,"MIRIAM",46,"F",25.28
2001,"ELWIRA",45,"F",24.73
2001,"MELANIA",45,"F",24.73
2001,"ALEXANDRA",43,"F",23.63
2001,"BOŻENA",42,"F",23.08
2001,"JENNIFER",42,"F",23.08
2001,"DANUTA",41,"F",22.53
2001,"BOGUMIŁA",40,"F",21.98
2001,"KONSTANCJA",39,"F",21.43
2001,"ARLETA",38,"F",20.88
2001,"BIANKA",38,"F",20.88
2001,"MARTINA",38,"F",20.88
2001,"NIKOLETTA",38,"F",20.88
2001,"OLA",38,"F",20.88
2001,"TATIANA",38,"F",20.88
2001,"JESIKA",37,"F",20.33
2001,"MAYA",37,"F",20.33
2001,"PAMELA",36,"F",19.78
2001,"ANGELA",35,"F",19.23
2001,"SARAH",35,"F",19.23
2001,"ALDONA",34,"F",18.68
2001,"NATALIE",34,"F",18.68
2001,"KASANDRA",33,"F",18.13
2001,"MARITA",33,"F",18.13
2001,"BRYGIDA",32,"F",17.58
2001,"SOFIA",32,"F",17.58
2001,"INEZ",31,"F",17.04
2001,"MARCELA",31,"F",17.04
2001,"ANDREA (F)",30,"F",16.49
2001,"MIRELLA",30,"F",16.49
2001,"NOEMI",30,"F",16.49
2001,"BERNADETTA",29,"F",15.94
2001,"KSENIA",29,"F",15.94
2001,"GLORIA",28,"F",15.39
2001,"IRENA",28,"F",15.39
2001,"LILIANNA",28,"F",15.39
2001,"ADELA",27,"F",14.84
2001,"VERONIKA",27,"F",14.84
2001,"BOGNA",26,"F",14.29
2001,"CAROLINE",26,"F",14.29
2001,"TAMARA",26,"F",14.29
2001,"CELINA",25,"F",13.74
2001,"JAŚMINA",25,"F",13.74
2001,"JESSIKA",25,"F",13.74
2001,"INES",24,"F",13.19
2001,"STEFANIA",24,"F",13.19
2001,"GRAŻYNA",23,"F",12.64
2001,"NIKOLINA",23,"F",12.64
2001,"SIMONA",23,"F",12.64
2001,"IZA",22,"F",12.09
2001,"KORNELA",22,"F",12.09
2001,"MAJKA",22,"F",12.09
2001,"GRACJANA",21,"F",11.54
2001,"MICHAELA",21,"F",11.54
2001,"NIKOLETA",21,"F",11.54
2001,"VERONICA",21,"F",11.54
2001,"BOGUSŁAWA",20,"F",10.99
2001,"DONATA",20,"F",10.99
2001,"JANINA",20,"F",10.99
2001,"MARIETTA",20,"F",10.99
2001,"SOPHIE",20,"F",10.99
2001,"EMANUELA",19,"F",10.44
2001,"EMMA",19,"F",10.44
2001,"GRETA",19,"F",10.44
2001,"EMILY",18,"F",9.89
2001,"IRMINA",18,"F",9.89
2001,"PATRICIA",18,"F",9.89
2001,"ANASTASIIA",17,"F",9.34
2001,"ANGELICA",17,"F",9.34
2001,"ANGELINA",17,"F",9.34
2001,"HALINA",17,"F",9.34
2001,"LINDA",17,"F",9.34
2001,"MARCJANNA",17,"F",9.34
2001,"MARYLA",17,"F",9.34
2001,"MIRELA",17,"F",9.34
2001,"SABRINA",17,"F",9.34
2001,"ŻAKLINA",17,"F",9.34
2001,"CAROLINA",16,"F",8.79
2001,"MIROSŁAWA",16,"F",8.79
2001,"NELA",16,"F",8.79
2001,"REGINA",16,"F",8.79
2001,"SAMANTHA",16,"F",8.79
2001,"FATIMA",15,"F",8.24
2001,"GAJA",15,"F",8.24
2001,"NEL",15,"F",8.24
2001,"ARLETTA",14,"F",7.69
2001,"JASMINA",14,"F",7.69
2001,"LEA",14,"F",7.69
2001,"VITTORIA",14,"F",7.69
2001,"ANTONIA",13,"F",7.14
2001,"APOLONIA",13,"F",7.14
2001,"ELENA",13,"F",7.14
2001,"GABRIELLA",13,"F",7.14
2001,"GIULIA",13,"F",7.14
2001,"ISABELLA",13,"F",7.14
2001,"KLEMENTYNA",13,"F",7.14
2001,"NATHALIE",13,"F",7.14
2001,"OTYLIA",13,"F",7.14
2001,"RITA",13,"F",7.14
2001,"WANDA",13,"F",7.14
2001,"ALICE",12,"F",6.59
2001,"ALICIA",12,"F",6.59
2001,"BERENIKA",12,"F",6.59
2001,"JESICA",12,"F",6.59
